THEO-60417-01		Christian Initiation	Johnson, Maxwell	Theology	2012-05-14	2012-08-03	Summer$$1NA
ROFR-40856-01		Passage to North Africa	Perry, Catherine	French	2014-07-28	2014-12-19	Fall$$1NA
AMST-30141-01		Native American Literature	Walls, Robert	American Studies	2014-12-20	2015-05-08	$$1Spring
FIN-30600-03		Investments	Zabotina, Tatiana	Finance	2014-07-28	2014-12-19	Fall$$1NA
MUS-40444-01		French Vocal Literature	Resick, Georgine	Music	2013-12-23	2014-05-09	Spring$$1NA
SOC-30902-02		Methods of Sociological Research	Hachen, David	Sociology	2010-01-04	2010-05-07	Spring ENG$$1NA
EDU-60625-01		Social Studies Educ I	Collier, Brian	Education	2012-05-14	2012-08-03	Summer$$1NA
BAMG-30700-01		Introduction to Process Analytics	Zhao, Xuying	Management	2011-08-22	2011-12-19	$$1Fall$$2NA
THEO-60401-01		Sacramental Theology	Avvakumov, Yury	Theology	2010-01-04	2010-05-07	Spring ENG$$1NA
ARCH-51111-01		Architectural Design VII	Smith, Thomas Gordon	Architecture	2014-07-28	2014-12-19	Fall$$1NA
PHIL-20631-01		Philosophy of Medicine and Health Care Refrom	Smith, William	Philosophy	2014-12-20	2015-05-08	$$1Spring
THEO-40405-01		Mary and the Saints	Johnson, Maxwell	Theology	2011-12-19	2012-05-11	Spring$$1NA
LLRO-13186-02		Literature University Seminar	Perry, Catherine	Romance Languages and Literature	2014-07-28	2014-12-19	Fall$$1NA
ARCH-51121-01		Architectural Design VII	Hood, Sallie	Architecture	2010-01-11	2010-05-07	$$1Spring$$2ENG$$3NA
THEO-60833-01		Islam and Muslim Christian Dialogue	Reynolds, Gabriel	Theology	2014-12-20	2015-05-08	$$1Spring
THEO-60165-01		Theological Exegesis	Anderson, Gary	Theology	2014-12-20	2015-05-08	$$1Spring
LLEA-40404-01		Literati Cltr Late Imprl China	Ge, Liangyan	East Asian Languages and Literature	2012-12-17	2013-05-10	Spring$$1NA
HIST-13184-01		History University Seminar	Hobbins, Daniel	History	2012-12-17	2013-05-10	Spring$$1NA
IIPS-30101-02		Introduction to Peace Studies	Omer, Atalia	Institute for International Peace Studies	2012-12-17	2013-05-10	Spring$$1NA
FIN-40460-01		Working Capital Management	Clements, W	Finance	2014-12-19	2015-05-08	$$1Spring
ARCH-41111-01		Architectural Design V	Duany, Douglas	Architecture	2014-07-28	2014-12-19	Fall$$1NA
STV 202221-01		Biomedical Ethics	McKenny, Gerald	Science, Technology and Values	2010-01-05	2010-05-18	Spring ENG$$1NA
ARCH-40521-01		Applied Structural Systems	Lowing, Thomas	Architecture	2011-12-19	2012-05-11	Spring$$1NA
HIST-30465-01		German History, 1871-1990	Faulkner, Lauren	History	2011-01-03	2011-05-13	Spring$$1NA
SOC-13181-05		The Sociological Imagination	Christiano, Kevin J.	Sociology	2012-12-17	2013-05-10	Spring$$1NA
THEO-83650-01		Theology, Ethics and Responsibility	Clairmont, David	Theology	2012-12-17	2013-05-10	Spring$$1NA
THEO-20862-01		Church in History & Eternity	Murphy, Francesca	Theology	2012-12-17	2013-05-10	Spring$$1NA
PSY-43282-01		Developmental Psychopathology	Bergman, Katie	Psychology	2012-12-17	2013-05-10	Spring$$1NA
CLLA-40017-01		Medieval Latin Survey	Bloomer, Martin	Classics	2012-12-17	2013-05-10	Spring$$1NA
HIST-20985-01		History of Science from Newton	Malone, Jay	History	2012-12-17	2013-05-10	Spring$$1NA
THEO-40277-01		Early Christian Jerusalem	Young, Robin	Theology	2012-12-17	2013-05-10	Spring$$1NA
THEO-60154-01		The Tabernacle/Temple in Ancient Israel	Anderson, Gary	Theology	2012-12-17	2013-05-10	Spring$$1NA
ROIT-63212-01		Books, Authors, and Readers in Italy	Marcozzi, Luca	Italian	2012-12-17	2013-05-10	Spring$$1NA
MUS-30004-01		Music Theory IV	Johnson, Paul	Music	2012-12-17	2013-05-10	Spring$$1NA
THEO-83816-01		African Christian Theologies	Odozor, Paulinus	Theology	2012-12-17	2013-05-10	Spring$$1NA
ARCH-61121-01		Architectural Design II	Economakis, Richard	Architecture	2014-12-20	2015-05-08	$$1Spring
HIST-93201-01		Medieval Communication	Hobbins, Daniel	History	2012-12-17	2013-05-10	Spring$$1NA
ARCH-53121-01		The Classical Interior	Papadopoulos, Stella	Architecture	2010-01-11	2010-05-07	Spring ENG$$1NA
LIT-73567-01		Euro-Romanticism Lit & Nation	Pala, Mauro	Literature	2010-01-04	2010-05-07	Spring ENG$$1NA
POLS-30035-01		Race/Ethnicity and American Politics	Pinderhughes, Dianne	Political Science	2014-07-28	2014-12-19	Fall$$1NA
THEO-30037-01		Catholic View, World Religions	Sullivan, Lawrence	Theology	2012-12-17	2013-05-10	Spring$$1NA
AFST-13181-01		Social Science University Seminar	Pinderhughes, Dianne	African Studies	2014-07-28	2014-12-19	Fall$$1NA
PSY-13181-03		Mental Health and the US Military	Ramquist, Elizabeth	Psychology	2010-01-04	2010-05-07	Spring ENG$$1NA
PS-20000-01		Introduction to Poverty Studies	Warlick, Jennifer	Poverty Studies	2011-12-19	2012-05-11	Spring$$1NA
DESN-31100-01		Graphic Design 2	Berry, Ann	Art History & Design	2012-12-17	2013-05-10	Spring$$1NA
ARCH-20421-01		Building Technology II	Buccellato, Aimee	Architecture	2010-01-11	2010-05-07	Spring ENG$$1NA
ARCH-51121-03		Architectural Design VII	Mayernik, David	Architecture	2014-12-20	2015-05-08	$$1Spring
ENGL-90256-01		The Long Fouteenth Century...	Kerby-Fulton, Kathryn	English	2010-01-04	2010-05-07	Spring ENG$$1NA
ENGL-13186-01		Literature University Seminar	Wilkinson, John	English	2010-01-04	2010-05-07	Spring ENG$$1NA
ENGL-40219-01		Chaucer	Zieman, Katherine	English	2012-08-06	2012-12-14	Fall$$1NA
ARCH-21121-01		Design II	Salden, Samantha	Architecture	2014-12-20	2015-05-08	$$1Spring
ARCH-41111-03		Architectural Design V	Younes, Samir	Architecture	2014-07-28	2014-12-19	Fall$$1NA
POLS-60649-01		Plato and Thucydides	Zuckert, Catherine	Political Science	2010-01-04	2010-05-07	Spring ENG$$1NA
ENGL-90118-01		Intro to ME Manuscripts	Kerby-Fulton, Kathryn	English	2012-08-06	2012-12-14	Fall$$1NA
THEO-83226-01		Grace in Medieval Theology: Thomas Aquinas	Wawrykow, Joseph	Theology	2010-01-04	2010-05-07	Spring ENG$$1NA
MUS-50123-01		Heinrich Heine & the Lied	Youens, Susan	Music	2012-12-17	2013-05-10	Spring$$1NA
HIST-30087-01		Israel-Palestine Conflict	Kaufman, Asher	History	2013-08-05	2013-12-20	Fall$$1NA
CLAS-53100-01		Honors Seminar	Schlegel, Catherine	Classics	2013-08-05	2013-12-20	Fall$$1NA
ECON-60001-01		Mathematics for Economists I	Rath, Kali	Economics	2009-08-17	2009-12-18	Fall ENG$$1NA
ECON-43110-01		The History of Economic Thought in the Context of Intellectual History	Mirowski, Philip	Economics	2013-12-23	2014-05-09	Spring$$1NA
IIPS-80103-01		Peace Studies: Organizing the Field	Kaufman, Asher	Institute for International Peace Studies	2014-07-28	2014-12-19	Fall$$1NA
CONS-00000-01		Consulting Club	Spencer, M	MBA	2013-12-23	2014-05-09	Spring$$1NA
MATH-60370-01		Basic Complex Analysis I	Xavier Fred	Mathematics	2014-07-28	2014-12-19	Fall$$1NA
CSE-10000-01		Writing for Computer Science	Bowyer	Computer Science & Engineering	2014-12-20	2015-05-08	$$1Spring
MGTC 40410 - 01		Leadership and Motivation	Ricke-Kiely, Theresa	Management	2010-01-12	2010-05-14	Spring ENG$$1NA
ARCH-40521-01		Applied Structural Systems/Structures II	Lowing, Thomas	Architecture	2012-12-17	2013-05-10	Spring$$1NA
MATH-60330-01		Basic Geomety/Topology	Stolz Stephan	Mathematics	2014-07-28	2014-12-19	Fall$$1NA
THEO-40805-01		Christian Anthropology	Hilkert, M. C.	Theology	2014-07-28	2014-12-19	Fall$$1NA
THEO-60421-01		Liturgical Year	Johnson, Maxwell	Theology	2014-12-20	2015-05-08	$$1Spring
ARCH-51121-06		Architectural Design VII	Lykoudis, Michael	Architecture	2011-02-01	2011-05-09	Spring$$1NA
CHEM-40420-01		Principles of Biochemistry	Serianni, Anthony	Chemistry	2014-12-20	2015-05-08	$$1Spring
PSY-43344-01		Immigrant Fam & Mental Health	Park, Irene	Psychology	2013-01-14	2013-05-10	Spring$$1NA
HIST-83601-01		US Colloquium I: to 1680	Cangany, Catherine	History	2012-12-17	2013-05-10	Spring$$1NA
HIST-30495		20th Century Poland	Kusiak-Brownstein, Alicia	History	2014-12-20	2015-05-08	$$1Spring
SOC-23518-01		Energy, Society and the Enviro	Escher, Daniel	Sociology	2013-08-05	2013-12-20	Fall$$1NA
FTT-30104-01		Women and Media Culture	Kearney, Mary	Film, Television and Theatre	2013-08-05	2013-12-20	Fall$$1NA
AFST-30201-01		African American History I	Blanton, Matthew	African Studies	2011-01-18	2011-05-13	Spring$$1NA
POLS-60205-01		Grad International Political Economy	Guisinger, Alexandra	Political Science	2012-12-17	2013-05-10	Spring$$1NA
POLS-30508-01		Intellectuals & Latin Amer Pol	Aguilar Rivera, Jose	Political Science	2012-12-17	2013-05-10	Spring$$1NA
POLS-60880-01		Game Theory, Politics and Institutions	Nalepa, Monika	Political Science	2012-12-17	2013-05-10	Spring$$1NA
HIST-30912-01		History of Modern Mexico	Pensado, Jaime	History	2012-12-17	2013-05-10	Spring$$1NA
BIOS-40411-01		Biostatistics	Lamberti, Gary	Biological Sciences	2013-12-23	2014-05-09	Spring$$1NA
ARCH-57131-01		Special Studies in Accessibility:  Airport Design	Ponko, William	Architecture	2010-01-11	2010-05-07	Spring ENG$$1NA
BIOS-40411-02		Biostatistics	Chaloner, Dominic	Biological Sciences	2010-01-04	2010-05-07	Spring ENG$$1NA
ACCT-40610-01		Federal Income Tax	Wittenbach, J	Accounting	2014-01-20	2014-05-20	$$1Spring$$2NA
HESB-PROFESSIONAL		Professional material	INSTRUCTOR	Hesburgh Libraries	2009-08-01	2023-08-01	$$1Fall$$2Spring$$3Summer$$4Intersession
FTT-30102-01		History of Film II	Crafton, Donald	Film, Television, and Theater	2013-12-23	2014-05-09	Spring$$1NA
PHIL-20101-10		Introduction to Philosophy	Anik-Stanbury	Philosophy	2013-08-05	2013-12-20	Fall$$1NA
IIPS-30101-01		Introduction to Peace Studies	Verdeja, Ernesto	Institute for International Peace Studies	2013-12-20	2014-05-09	Spring$$1NA
THEO-60111-01		Synoptic Gospels: Mark	D'Angelo, Mary	Theology	2013-12-23	2014-05-09	Spring$$1NA
FTT-30231-01		Comedy, Italian Style!	Welle, John	Film, Television and Theater	2013-08-05	2013-12-20	Fall$$1NA
HIST-93263-01		Iberian Atlantic Empires	Graubart, Karen	History	2014-07-28	2014-12-19	Fall$$1NA
WR-13150-01		Writing and Rhetoric	MacLaughlin, Nicole	University Writing Program	2011-07-11	2011-08-05	Summer$$1NA
ENGL-20219-01		Heroic Quests	Dodson, Joel	English	2010-01-04	2010-05-07	Spring ENG$$1NA
POLS-60015-01		Political Parties and Interest Groups	Wolbrecht, Christina	Political Science	2013-12-20	2014-05-09	Spring$$1NA
POLS-40458-01		Leadership and Social Change	Scully, Timothy	Political Science	2014-07-28	2014-12-19	Fall$$1NA
HIST-30935-01		Latin American Independence	Sanchez, Susy	History	2010-01-04	2010-05-07	Spring ENG$$1NA
THEO-13183-04		Theology University Seminar	Astell, Ann	Theology	2014-12-20	2015-05-08	$$1Spring
ARCH-53311-01		Issues in Sacred Architecture	Stroik, Duncan	Architecture	2014-12-20	2015-05-08	$$1Spring
ROFR-63413-01		What is Modernity?	Douthwaite, Julia	French	2014-12-20	2015-05-08	$$1Spring
ROSP-40424-01		Lorca, Dali, and Bunuel	Jerez-Farran, Carlos	Spanish	2013-08-05	2013-12-20	Fall$$1NA
THEO-60278-01		Popes, Patriachs, and Councils	Avvakumov, Yury	Theology	2012-12-17	2013-05-10	Spring$$1NA
MSM-60402-01		Organ Literature II	Walker, Paul	Music	2014-07-28	2014-12-19	Fall$$1NA
SOC-63591-01		International and Global Sociology	McDonnell, Erin	Sociology	2014-07-28	2014-12-19	Fall$$1NA
SOC-53479-01		International Migration and Human Rights	Bustamante, Jorge	Sociology	2014-07-28	2014-12-19	Fall$$1NA
ANTH-40002-01		Ethnomusicology for Anthropologists	Jarjour, Tala	Music	2014-07-28	2014-12-19	Fall$$1NA
ALHN-13951-02		Honors Seminar	DellaNeva, JoAnn	Arts and Letters	2012-12-17	2013-05-10	Spring$$1NA
FIN-30220-01		Macroeconomics	Sheehan, Richard	Finance	2014-07-18	2014-12-19	Fall$$1NA
IIPS-60801-01		Design & Methods in Peace Research	Smith, J.	International Inst. for Peace Studies	2011-01-03	2011-05-13	Spring$$1NA
HIST-93360-01		Debates in Historical Early Modern English	Rapple, Rory	History	2013-12-20	2014-05-09	Spring$$1NA
THEO-40287-01		Eucharist in the Middle Ages	Wawrykow, Joseph	Theology	2012-12-17	2013-05-10	Spring$$1NA
CBE-40448-01		Process Design	Stadtherr, Mark	Chemical & Biomolecular Engineering	2014-12-20	2015-05-08	$$1Spring
SOC-20002-01		Understanding Societies	Hausmann, Christopher	Sociology	2010-01-04	2010-05-07	Spring ENG$$1NA
EE-60548-01		Electromagnetic Theory	Timp, Gregory	Electrical Engineering	2014-12-20	2015-05-08	$$1Spring
THEO-10001-33		Foundations of Theology	Rowe, Eric	Theology	2011-01-03	2011-05-13	Spring$$1NA
SOC-43590-01		Sociology of Economic Life	Spillman, Lyn	Sociology	2013-08-05	2013-12-20	Fall$$1NA
POLS-30222-01		International Criminal Justice	Reydams, Luc	Political Science	2014-07-28	2014-12-19	$$1Fall$$2NA
MARK-20100-06		Principles of Marketing	Germann, F	Marketing	2013-08-28	2013-12-20	Fall$$1NA
ARCH-53351-01		American Towns and Cities	Steil, Lucien	Architecture	2011-12-19	2012-05-11	Spring$$1NA
POLS-30351-01		Global Activism	Reydams, Luc	Political Science	2014-07-28	2014-12-19	$$1Fall$$2NA
POLS-43002-05		Latin American Politics	Scully, Timothy	Political Science	2011-12-19	2012-05-11	Spring$$1NA
BIOS-10101-01		Human Genetics, Evolution and Society	Bender, Harvey	Biology	2011-08-08	2011-12-16	Fall$$1NA
CSEM-23102-01		Freedom, Grace and Creativity	Martin, Patrick	College Seminar	2012-02-06	2012-05-11	Spring$$1NA
LLRO-13186-06		Literature University Seminar	Toumayan, Alain	Romance Languages and Literature	2013-08-05	2013-12-20	Fall$$1NA
ANTH-40890-01		Archaeology of Death	Chesson, Meredith	Anthropology	2013-08-05	2013-12-20	Fall$$1NA
THEO-10001-12		Found of Theo: Biblcl Historcl	DeJong, David	Theology	2013-08-05	2013-12-20	Fall$$1NA
ROSP-30310-03		Textual Analysis	Jerez-Farran, Carlos	Spanish	2013-08-05	2013-12-20	Fall$$1NA
SOC-10033-01		Intro to Social Problems	Davidson, Hilary	Sociology	2013-12-23	2014-05-09	Spring$$1NA
HIST-93414-01		European Urban History, 1650-1914	Martin, Alexander	History	2013-12-20	2014-05-09	Spring$$1NA
ENGL-20000-01		Intro to Creative Writing	Lee, JiYoon	English	2011-01-17	2011-05-17	Spring$$1NA
BIOS-30312-01		General Ecology	McLachlan, Jason	Biological Sciences	2013-12-23	2014-05-09	Spring$$1NA
ECON-10020-01		Principles of Macroeconomics	Young, James	Economics	2010-08-09	2010-12-17	Fall$$1NA
GSC-10002-01		Introduction to Gender & Feminist Theory	Weeks, Jacqui	Gender Studies	2010-01-04	2010-05-07	Spring ENG$$1NA
HIST-13184-07		History University Seminar	Graf, Dan	History	2013-12-23	2014-05-09	Spring$$1NA
FTT-44600-01		Shakespeare and Film (Online)	Holland, Peter	Film, Theater and Television	2014-07-28	2014-12-19	Fall$$1NA
ACMS-40212-01		Advanced Scientific Somputing	Xu, Zhiliang	ACMS	2013-12-23	2014-05-09	Spring$$1NA
THEO-10001-22		Foundations of Theology	Cavadini, Catherine	Theology	2010-08-09	2010-12-17	Fall$$1NA
ROSP-20810-1		Community-Based Spanish: Language, Culture and Community	Botero, Tatiana	Romance Languages & Literature	2013-12-23	2014-05-09	Spring$$1NA
ANTH-30390-01		European Cultures and Societies	Albahari, Maurizio	Anthropology	2011-12-19	2012-05-11	Spring$$1NA
ENGL-30101-01		Introduction to Literary Studies	Green, Barbara	English	2011-08-08	2011-12-16	Fall$$1NA
THEO-40215-01		Miracles	Cavadini, John C.	Theology	2012-08-06	2012-12-14	Fall$$1NA
MELC-40080-01		History of Islamic Science	Mirza, Mahan	Classics	2010-08-09	2010-12-17	Fall$$1NA
ROIT-30721-01		Modern Italian Literature and Culture	Welle, John	Italian	2014-12-20	2015-05-08	$$1Spring
AFST-40117-01		African Literature and the Moral Imagination	Odozor, Paulinus	African Studies	2013-12-20	2014-05-09	Spring$$1NA
AMST-30118-01		The Craft of Journalism	Schmuhl, Robert	American Studies	2014-07-28	2014-12-19	Fall$$1NA
THEO-20103-01		The One Jesus and His Many Portraits	Meier, John	Theology	2010-08-09	2010-12-17	Fall$$1NA
HIST-93250-01		Christians and Muslims in the Medieval Mediterranean World	Constable, Olivia Remie	History	2011-01-03	2011-05-13	Spring$$1NA
ANTH-13181-01		Social Science University Seminar	Singh, Holly	Anthropology	2013-12-23	2014-05-09	Spring$$1NA
HIST-30623-01		Native American Histories	Collier, Brian	History	2013-12-23	2014-05-09	Spring$$1NA
MELC-43300-01		Islamic Texts Seminar	Mirza, Mahan	Classics	2011-01-03	2011-05-13	Spring$$1NA
ARCH-51021-01		Pens and Pixels	Gorski, Gilbert	Architecture	2013-12-20	2014-05-09	Spring$$1NA
THEO-20257-01		Jewish People and the Church	Barzen, Rainer	Theology	2013-12-23	2014-05-09	Spring$$1NA
MUS-60150-01		Music in Christian Thought	Jeffery, Peter	Music	2013-12-23	2014-05-09	Spring$$1NA
SOC-10002-01		Understanding Societies	Langenkamp, Amy	Sociology	2013-12-20	2014-05-09	Spring$$1NA
HIST-40180-01		Gandhi's India	Sengupta, Jayanta	History	2009-08-25	2009-12-18	Fall ENG$$1NA
ARHI-20600-01		Introduction to African Art	Noel, Samantha	Art History	2011-01-03	2011-05-13	Spring$$1NA
ARHI-30417-01		English Art & Society	Pyne, Kathleen	Art History	2011-01-03	2011-05-13	Spring$$1NA
POLS-13181-07		Social Science University Seminar	Lindley, Dan	Political Science	2014-07-28	2014-12-19	Fall$$1NA
DESN-41100-01		Visual Communication Design 8: Design for social good	Sedlack, Robert	Art History & Design	2014-07-28	2014-12-19	Fall$$1NA
ACCT-30110-01		Measurement & Discourse I	Fuehrmeyer, J	Accounting	2014-07-28	2014-12-19	Fall$$1NA
SOC-53125-01		Cultural Sociology	Spillman, Lyn	Sociology	2011-01-03	2011-05-13	Spring$$1NA
CSEM-23102-29		Question of Responsibility	Toumayan, Alain	College Seminar	2013-12-23	2014-05-09	Spring$$1NA
GE-40649-01		Comedy, Jokes, and Satire	Roche, Mark	German	2011-01-03	2011-05-13	Spring$$1NA
CLLA-40090-01		Latin Poetry: The Age of Augustus	Bradley, Keith	Latin Language and Literature	2012-12-17	2013-05-10	Spring$$1NA
HIST-20000-01		Eating in the Modern World	Bland, Laura	History	2014-05-10	2014-07-25	Summer$$1NA
RBR-CONTINUING		Continuing Course Texts	INSTRUCTOR	Reserve Book Room	2003-09-17	2010-12-22	Fall Spring Summer$$1NA
ARCH-20511-01		Structural Mechanics	DeFrees, Alan	Architecture	2010-01-11	2010-05-07	Spring ENG$$1NA
THEO-83646-01		Barth and his Interlocutors	McKenny, Gerald	Theology	2011-01-03	2011-05-13	Spring$$1NA
ANTH-45854-01		Museum Anthropology: An Introduction	Mack, Joanne	Anthropology	2009-01-05	2009-05-08	Spring ENG$$1NA
CLAS-43020-01		Roman History Seminar	Bradley, Keith	Classics in Translation	2013-12-23	2014-05-09	Spring$$1NA
HIST-30051-01		Gender and Sexuality in Africa	Ocobock, Paul	History	2013-08-05	2013-12-20	Fall$$1NA
PSY-30272-01		Neurodevelopmental Disorders	Diehl, Joshua	Psychlogy	2012-12-17	2013-05-10	Spring$$1NA
CSEM-23101-16		Culture and Politics	Hui, Victoria	College Seminar	2013-08-05	2013-12-20	Fall$$1NA
ENGL-40205-01		Shakespeare and the Supernatural	Lander, Jesse	English	2013-12-23	2014-05-09	Spring$$1NA
FIN-40720-01		Real Estate Val. & Investments	Hutchison, D	Finance	2013-12-23	2014-05-09	Spring$$1NA
ARCH-81161-03		Terminal Design Project	Mellor, John	Architecture	2013-12-20	2014-05-09	Spring$$1NA
FTT-13182-02		Fine Arts University Seminar	Ohmer, Susan	Film, Television, and Theatre	2013-12-23	2014-05-09	Spring$$1NA
ROIT-63050-01		Italian Graduate Reading	Welle, John	Italian	2014-12-20	2015-05-08	$$1Spring
HIST-13184-7		History University Seminar	Graff, Daniel	History	2013-12-23	2014-05-09	Spring$$1NA
SOC-20683-01		Religion, Gender and Family	Konieczny, Mary Ellen	Sociology	2013-12-23	2014-05-09	Spring$$1NA
THEO-40125-01		Creation & Liturgy	Anderson, Gary	Theology	2013-12-23	2014-05-09	Spring$$1NA
CLAS-30112-01		Age of Alexander	Baron, Christopher	Classics	2014-12-20	2015-05-08	$$1Spring
MELC-30090-01		Arab Women Writers	Guo, Li	Middle Eastern Literature in Translation	2011-12-19	2012-05-11	Spring$$1NA
ARHI-30250-01		Gothic Art & Architecture	Joyner, Danielle	Art History	2013-08-05	2013-12-20	Fall$$1NA
ARHI-43512-01		Museums and Collecting	Rosenberg, Charles	Art History	2013-12-23	2014-05-09	Spring$$1NA
HIST-13184-03		History University Seminar	Graubart, Karen	History	2014-07-28	2014-12-19	Fall$$1NA
ROIT-63540-01		Renaissance Italian Theater	Moevs, Christian	Romance Languages	2014-12-20	2015-05-08	$$1Spring
CSEM-23101-07		American Musical: A Saga in Song	Fassler, Margot	College Seminar	2014-07-28	2014-12-19	Fall$$1NA
MATH-30710-		A first Couse in Abstract Algebras	Barron Katrina.	Mathematics	2014-07-21	2014-12-19	Fall$$1NA
